微博内容,点赞数,情感类别,情感得分,主题_0,主题_1,主题_2,主题_3,主题_4,主题_5,主题_6,主题_7,主题_8,主题_9,关键词_今天,关键词_亿元,关键词_智能,关键词_增长,关键词_科技,关键词_测试,关键词_出租车,关键词_出行,关键词_市场,关键词_不止,关键词_第一次,关键词_robotaxi,关键词_ai,关键词_自动,关键词_看到,关键词_已经,关键词_可以,关键词_真的,关键词_全球,关键词_体验,情感得分加权
萝卜快跑扩大在香港的测试区范围宇树科技完成C轮融资Stellantis考虑出售玛莎拉蒂安克召回部分充电宝本期还有关于老铺黄金、瑞幸、阿里巴巴、Meta和特斯拉的新动态，欢迎收听！主播,5.0,正面,0.7107597589492798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7127311825752258,0.2742437422275543,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.553798794746399
宇宙级企业家马斯克的Robotaxi今天终于先通过ModelY在德州奥斯汀启动了！从当地的体验来看，运行还算是流畅。据说马总狂烧了上百亿美元，Cyberab甚至取消了方向盘和刹车踏板，实现了极致的自动化水平。那这到底是一门好生意吗？我们帮他算了笔账，看看究竟是前途似锦还是道阻且长！进来一起,39.0,正面,0.9780852794647217,0.0,0.0,0.0,0.0,0.9892457127571106,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,38.145325899124146
please多来点这种人生时刻好吗！！！爽我要天天做萝卜快跑一天滴烦恼都没有了,6.0,正面,0.9139911532402039,0.0,0.0,0.0,0.0,0.0,0.0,0.9563656449317932,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.483946919441223
自从体验萝卜快跑以后就不想坐有司机的车了无人驾驶太自在了,4.0,正面,0.7198265194892883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9527292847633362,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.8793060779571533
4.87复制打开抖音，看看【萝卜快跑🥕的作品】这游戏的魔性BGM太上头了节奏天国节奏大...O网页链接04/20C@U.yGUlP:/,1.0,正面,0.6843147873878479,0.9775934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6843147873878479
据彭博社20日报道，百度计划最早于今年在新加坡和马来西亚上线萝卜快跑无人驾驶出租车服务。知情人士透露，百度正加快拓展海外市场的步伐。萝卜快跑目前正与当地潜在合作方接洽，商讨最适合两国市场的运营模式。百度首席执行官李彦宏此前曾指出，公司正寻求与出行平台、本地出租车公司及第三方车队运营,35.0,正面,0.7283400893211365,0.0,0.9907206892967224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,25.491903126239777
特斯拉的Robotaxi终于落地了，如果是10年前相信马斯克画的这个大饼，那么你无疑是成功了，不过国内的萝卜快跑和谷歌的Waymo都已经落地运营好几年了，特斯拉想取得成功就必须拿出技术性的优势了。,52.0,正面,0.9886651039123535,0.0,0.0,0.0,0.0,0.0,0.0,0.984455943107605,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,51.41058540344238
特斯拉Robotaxi正式上路，全球无人驾驶出租车市场蓝海里，“国产萝卜”为什么不能输？特斯拉robotaxi萝卜快跑微博新知robotaxiL弘凌的小酒馆的微博,16.0,正面,0.9131525158882141,0.0,0.0,0.0,0.0,0.0,0.0,0.9796238541603088,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,14.610440254211426
马斯克画了九年的大饼终于实现虽然是画了9年的大饼，不过马斯克也算是说话算数，总算是把无人驾驶出租车给推出了。当然和国内的萝卜快跑相比，速度还是慢了一步。这东西经验的积累也很重要。,36.0,正面,0.9892087578773499,0.0,0.0,0.0,0.0,0.0,0.0,0.5045192241668701,0.0,0.0,0.47980424761772156,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35.611515283584595
可以看到，特斯拉的无人驾驶舱并没有做外隔离，这样不担心有些好奇的乘客跑去动方向盘吗？萝卜快跑的车，驾驶舱不仅做了隔离，连方向盘和踏板都是用罩子给罩起来的，就是怕有些乘客干预驾驶……特斯拉,18.0,正面,0.9078943729400635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9842254519462585,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,16.342098712921143
特斯拉Robotaxi已经在Austin试运行，还跟萝卜快跑早期一样副驾驶要坐个np，前年在嘉定试用，司机说不要跟我说话，他只是np，最新数据萝卜在武汉接了700万单了，中国在这方面紧盯美国，其他国家早已落后，只有中美两个玩家…特斯拉不能忽视，否则梦想怎么来,6.0,正面,0.8018022179603577,0.7533121,0.0,0.0,0.0,0.0,0.0,0.23723365366458893,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.810813307762146
宇树完成了C轮融资，字节阿里腾讯入局，银河通用新一轮由宁德时代领投，之前智元新一轮京东上汽TCL入局，蚂蚁还在这两天参投了钛虎。科技巨头、产业资本进入的节奏在今年明显加快，不过近两年落地可能仍然不会那么快，这些巨头，相比产业战投，可以称之为耐心资本。从落地角度看，我更好奇，哈啰、蚂,1.0,正面,0.9498844146728516,0.0,0.0,0.0,0.0,0.3260587751865387,0.2109241932630539,0.0,0.0,0.45581790804862976,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9498844146728516
特斯拉无人驾驶Robotaxi，美东时间6月22日中午12点正式运营！从团队合影图片上看，印度人和华人工程师占了大多数。现在只在德州奥斯汀等少数城市开始运营，后期会逐步扩大运营城市。有意思的是目前robotaxi的副驾驶上有人，算是安全员和解说，估计运营一段时间后，副驾驶上的安全员会撤掉。毕竟,7.0,正面,0.8172017931938171,0.0,0.0,0.0,0.0,0.0,0.0,0.9894557595252991,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.72041255235672
@吃喝玩乐不碍努力工作:打开百度地图，就能看到萝卜快跑限行区域，在亦庄附近，如果在这个区域里可以直接下单的。萝卜快跑//@吃喝玩乐不碍努力工作:落地北京了？在哪里呢,17.0,正面,0.6260621547698975,0.6820006,0.0,0.0,0.0,0.0,0.0,0.0,0.13281457126140594,0.1718418002128601,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,10.643056631088257
特斯拉Robotaxi上线采用的是完全基于输入的数据驱动系统，无需激光雷达、毫米波雷达或高清地图。这个系统依托单一大型模型，完成端到端训练，输出驾驶动作，与传统方法不同，特斯拉放弃手工编码规则和复杂工程，依靠大规模数据和车队强化学习实现自动驾驶能力提升。我有点好奇和萝卜怕快跑哪个,4.0,正面,0.9641774296760559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.620116651058197,0.0,0.37228208780288696,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.8567097187042236
@特魔豆大哥，不要这样吧我甚至觉得萝卜快跑的远程驾驶设备看着更靠谱一点...,11.0,正面,0.6313779950141907,0.9659941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.945157945156097
关于自动驾驶思考特斯拉在德州奥斯汀启动了Robotaxi无人驾驶出租车公开试乘车辆主要搭载了FSDUnsupervised全自动驾驶无监督版除了特斯莱美国还有谷歌旗下的Waymo国内有百度的萝卜快跑我觉得自动驾驶在软件层面完成公测后，顺畅度足够高，事故率足够低真正开始普及后最重要的是会改变,1.0,正面,0.874549388885498,0.0,0.0,0.5917726755142212,0.0,0.0,0.0,0.313350647687912,0.0,0.08731933683156967,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.874549388885498
特斯拉Robotaxi试运营、萝卜快跑出海东南亚、Waymo纽约测试，全球无人驾驶“三大家”的竞速越来越白热化，中国萝卜不能输！特斯拉无人驾驶萝卜快跑robotaxi,12.0,正面,0.9265925288200378,0.0,0.0,0.0,0.0,0.0,0.0,0.9796246886253357,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11.119110345840454
美国有自己的萝卜快跑了马斯克宣布6月22日在得克萨斯州奥斯汀试运营Robotaxi,46.0,正面,0.6810106635093689,0.0,0.0,0.0,0.0,0.0,0.0,0.956378161907196,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,31.32649052143097
雨天打不到车，第一次坐上萝卜快跑,10.0,负面,0.6329842805862427,0.012598741,0.010573199950158596,0.012141873128712177,0.0,0.010767259635031223,0.0,0.012785582803189754,0.9003992080688477,0.01162418257445097,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.329842805862427
特斯拉Robotaxi正式上线马斯克画了9年的饼终于兑现了一部分现阶段表现也就相当于「萝卜快跑」不过我更关心国内的FSD大饼那么多车主真金白银花6万4支持到现在也没多少人用上马上新一代硬件要来我真理解不了现在买特斯拉图啥,41.0,正面,0.9229820370674133,0.0,0.0,0.0,0.0,0.0,0.5410106778144836,0.4466337263584137,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,37.84226351976395
无人驾驶迎来黄金发展期，萝卜快跑、谷歌、特斯拉“三大家”全球竞速公开资料显示，萝卜快跑已落地北京、上海、武汉、重庆、香港、迪拜、阿布扎比等全球15座城市。截至今年5月，萝卜快跑服务单量已达1100万次，超过谷歌旗下Waymo的1000万次。尽管萝卜快跑暂时领先，但Waymo正在加速其无人驾驶汽车布,6.0,正面,0.9086630940437317,0.0,0.0,0.0,0.0,0.0,0.0,0.3671444356441498,0.0,0.6243045926094055,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.45197856426239
特斯拉海外Robotaxi开始试用了看了一下状态副驾驶还是有监督员盯着的不知道这个状态和国内的萝卜快跑是不是类似这么看海外现在就是Robotaxi和Cruise无人出租车下方大家瞅瞅吧！特斯拉新能源汽车,6.0,正面,0.7103041410446167,0.0,0.0,0.0,0.0,0.0,0.0,0.3321346640586853,0.0,0.0,0.6542443633079529,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4.2618248462677
百度外卖是如何败退的？2015年，它在外卖市场还排第三。2016年春节，给骑手集体放假。市场丢失。2017年被饿了么收购，2018年彻底退场。一步错步步错，美团、饿了么抓住百度失误的机会，疯狂蚕食市场。本来这失误本来还有救，但百度这时一门心思扎进人工智能，外卖这边资源和支持越来越少。没了“弹药,8.0,负面,0.8188710808753967,0.0,0.0,0.0,0.0,0.0,0.0,0.9901348948478699,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.550968647003174
"【萝卜快跑在湖北鄂州成立新公司注册资本500万】港股研究社讯，天眼查App显示，近日，萝卜运力（鄂州）科技有限公司成立，法定代表人为毕然，注册资本500万人民币，经营范围含,人工智能应用软件开发、人工智能基础软件开发、计算机系统服务、互联网数据服务、数据处理和存储支持服务、信息系统集",1.0,正面,0.8179559707641602,0.0,0.9887093901634216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8179559707641602
萝卜快跑在湖北鄂州成立新公司O萝卜快跑在湖北鄂州成立新公司,1.0,正面,0.6759318113327026,0.0,0.9554288387298584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6759318113327026
特斯拉为什么要和另外一个市场的萝卜快跑去比呢？为什么他不和同在美国的其他对手比呢？@劝退频道，你说呢？而且但凡正常人都知道今天特斯拉那个车费是个梗。这也能做文章，你对流量是多饥渴特斯拉超话,16.0,负面,0.5969637036323547,0.0,0.0,0.0,0.0,0.0,0.0,0.9820181727409363,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.551419258117676
日前，有媒体报道，百度正加快拓展海外市场的步伐，其自动驾驶出租车子公司萝卜快跑计划最快于2025年底进军东南亚市场，目前正与当地潜在合作方接洽，商讨最适合两国市场的运营模式。,1.0,正面,0.6367830634117126,0.0,0.6234990358352661,0.0,0.0,0.0,0.0,0.3630315661430359,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.6367830634117126
我要成萝卜快跑的忠诚用户了，还有按摩功能！爽了,3.0,正面,0.9897187948226929,0.0,0.0,0.0,0.0,0.9377454519271851,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9691563844680786
动力电池、充电桩在列；鸿蒙智行超充站已达1000座国内新闻国家监督抽查：动力电池、充电桩在列近日，市场监管总局全面开展2025年产品质量国家监督抽查工作，将对164种产品开展国家监督抽查，在生产、流通、平台广泛抽取样品，共计1.6,1.0,负面,0.7489442825317383,0.0,0.0,0.9876918196678162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7489442825317383
大众交通sh600611、中海达sz300177。,1.0,正面,0.7708182334899902,0.012601155,0.8961811065673828,0.012144201435148716,0.0,0.01076932530850172,0.0,0.012788034044206142,0.014774322509765625,0.0116264121606946,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7708182334899902
果然一觉醒来就被TeslaRobotaxi的刷屏了。可能有人会觉得这有什么新奇的，Waymo不是搞好几年了嘛，国内的萝卜快跑也运营一年多了。可是不一样，太不一样了，Tesla的Robotaxi是人类历史上第一个采用视觉搭配AI神经网络的无人驾驶方案进行正式商业运营的里程碑事件，TeslaRobotaxi具备快速规,10.0,正面,0.9177265763282776,0.0,0.0,0.227346271276474,0.0,0.0,0.0,0.16655652225017548,0.5981626510620117,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,9.177265763282776
【行业新闻】1、“跨境支付通”正式上线，将与稳定市共同成为行业发展新引擎2、优化全生命周期监管支持高端医疗器械创新发展3、华为“四芯片封装”专利曝光先进封材引关注4、百度萝卜快跑加快进军东南亚最早年内上线5、吉林培育冰雪装备器材产业方案，冰雪器材适当关注6、脑机接口修复,2.0,正面,0.8859045505523682,0.0,0.0,0.0,0.0,0.0,0.0,0.5553224682807922,0.0,0.0,0.43628203868865967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7718091011047363
师傅这段路大概要堵多久师傅：这个不好说，因为这旁边就是“勺萝卜”的总部萝卜＝萝卜快跑,4.0,正面,0.7674416303634644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9690106511116028,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0697665214538574
死萝卜快跑敢不敢便宜点呢，特么比滴滴贵三十,5.0,负面,0.8804018497467041,0.0,0.0,0.9291351437568665,0.0,0.0,0.0,0.0,0.010239433497190475,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4020092487335205
我经常会想象一些可能会发生的坏事情就比如现在坐车@萝卜快跑自动驾驶我很害怕下车忘记拿行李会想象行李落在车上萝卜自己跑了我需要联系客服告知我在什么时候乘坐哪个编号的车行李落在车上行李里有什么所以萝卜@萝卜快跑自动驾驶可不可以研发一个承重检测系统，如订单结束，车上重量并不,2.0,正面,0.5213460922241211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9906271696090698,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0426921844482422
【消息称百度萝卜快跑加快进军东南亚】据媒体今日报道，百度计划最早于今年在新加坡和马来西亚上线萝卜快跑无人驾驶出租车服务。知情人士透露，百度正加快拓展海外市场的步伐。萝卜快跑目前正与当地潜在合作方接洽，商讨最适合两国市场的运营模式。百度首席执行官李彦宏此前曾指出，公司正寻求与,1.0,正面,0.6645326018333435,0.0,0.9903383851051331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6645326018333435
6月19日消息，据百度Apollo智能驾驶公众号显示，香港特别行政区运输署于近日宣布，萝卜快跑已获批在香港东涌的指定路段和时段开展测试。这是继4月底，香港运输署更新自动驾驶车辆试行牌照并扩大萝卜快跑自动驾驶车辆在香港的测试区域后，萝卜快跑在港发展取得的又一新突破。萝卜快跑香港测试再扩区,1.0,正面,0.821689784526825,0.0,0.0,0.0,0.5347391963005066,0.0,0.0,0.0,0.0,0.4565955400466919,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.821689784526825
6月18日，香港特别行政区运输署发布消息称，萝卜快跑已获批在香港东涌的指定路段和时段开展测试。这是萝卜快跑自2024年12月落地香港后的第三次扩区。,1.0,正面,0.8598029613494873,0.0,0.0,0.0,0.9789988398551941,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8598029613494873
两市成交1.22万亿，近三个交易日成交量没有太大变化，缩量也只是小幅。从以往经验来看，这种贴着均线震荡的行情，大概率持续到交割日之后。从盘面看，医药和消费继续调整，主要是之前漂移进去的钱在回归自己所属的板块。新能源回归的钱在强化固态设备，电子昨天也因为分层推出而部分回归了低位股，之前,1.0,正面,0.9230899810791016,0.0,0.0,0.0,0.0,0.0,0.0,0.9910941123962402,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9230899810791016
萝卜快跑坐了，好玩专栏·❤武汉❤本人准备干点缺德事，下车之前把控制平板改成英文的（bushi2武汉,48.0,正面,0.7128949761390686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9710041284561157,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.21895885467529
体验萝卜快跑无人驾驶领跑生活有点儿村里人进城的赶脚汽场全开新能源汽车汽场全开Labubu审美Labubu审美萝卜～L财米哥的微博百亿流量扶持计划,8.0,正面,0.7656277418136597,0.0,0.0,0.9825872182846069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.125021934509277
全球三家无人驾驶，中国的萝卜跑赢了！无人驾驶应该是汽车行业的终极梦想，这个梦想最终可能会有中国科技公司实现。这不是我在空穴来风，近日，有“女版巴菲特”之称的木头姐CathieWood表示，看好Robotaxi未来发展。当前，百度萝卜快跑、谷歌Waymo、特斯拉已然进入决赛圈。这三家都有自己的核,1.0,正面,0.9434769153594971,0.0,0.0,0.0,0.0,0.0,0.0,0.9892081022262573,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.9434769153594971
603895天永智能，华为+人形机器人+特斯拉概念，全国首个开源鸿蒙机器人操作系统发布，T链机器人团队近期要来中国进行产品审查，另外，百度旗下自动驾驶出行平台萝卜快跑现已覆盖全球15座城市，马斯克表示，特斯拉将于6月底在美国得州奥斯汀推出自动驾驶出租车（Robotaxi）服务，趋势看向上，放量上涨之,1.0,正面,0.8896760940551758,0.0,0.0,0.0,0.0,0.6196957230567932,0.0,0.0,0.0,0.37223929166793823,0.0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0.8896760940551758
AI大模型+核电核能+无人驾驶+星闪概念一、热点精选（5.27）热点一：AI大模型核心逻辑：近日，豆包App上线实时通话功能，用户在电话界面开启画面后，豆包能基于真实场景与用户进行实时问答互动。该功能基于最新的豆包视觉理解模型，能进行综合的深度思考和创作；,240.0,正面,0.9651362299919128,0.0,0.0,0.0,0.0,0.9903562664985657,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,231.63269519805908
申万于4月市场率先提出AI无人物流是机器人新场景（注意到九识白犀牛西威等），并一周前【申万机器人沙龙】集体重大推荐ai物流。🔥无人物流国内外产业：预计顺丰无人配送车队从2024年600台扩产,1.0,正面,0.8529528379440308,0.0,0.0,0.0,0.0,0.9864444732666016,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.8529528379440308
